epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
27,223,,,,,,,0.9655172228813171,0.09664095193147659
27,223,,,1.0,,0.00787519570440054,,,
28,224,,,,1.0,,0.0008619162836112082,,
28,229,,,,1.0,,0.001101440517231822,,
28,231,,,,,,,0.9655172228813171,0.09718075394630432
28,231,,,1.0,,0.0073530967347323895,,,
29,234,,,,1.0,,0.005515842232853174,,
29,239,,,,1.0,,0.0013490156270563602,,
29,239,,,,,,,0.9655172228813171,0.09763412922620773
29,239,,,1.0,,0.006941933184862137,,,
30,244,,,,1.0,,0.003496420569717884,,
30,247,,,,,,,0.9655172228813171,0.09746354073286057
30,247,,,1.0,,0.006487524136900902,,,
31,249,,,,1.0,,0.001988570438697934,,
31,254,,,,1.0,,0.013928945176303387,,
31,255,,,,,,,0.9655172228813171,0.09719967842102051
31,255,,,1.0,,0.006051618605852127,,,
32,259,,,,1.0,,0.0017056564101949334,,
32,263,,,,,,,0.9655172228813171,0.09680487960577011
32,263,,,1.0,,0.005788910202682018,,,
33,264,,,,1.0,,0.00416355486959219,,
33,269,,,,1.0,,0.003982925321906805,,
33,271,,,,,,,0.9655172228813171,0.0967395231127739
33,271,,,1.0,,0.005447295028716326,,,
34,274,,,,1.0,,0.00813458114862442,,
34,279,,,,1.0,,0.00046302087139338255,,
34,279,,,,,,,0.9655172228813171,0.09842152148485184
34,279,,,1.0,,0.0051318383775651455,,,
35,284,,,,1.0,,0.003016925184056163,,
35,287,,,,,,,0.9655172228813171,0.09887576103210449
35,287,,,1.0,,0.004847155883908272,,,
36,289,,,,1.0,,0.006845686584711075,,
36,294,,,,1.0,,0.007045678328722715,,
36,295,,,,,,,0.9655172228813171,0.09878091514110565
36,295,,,1.0,,0.004572511650621891,,,
37,299,,,,1.0,,0.005681698676198721,,
37,303,,,,,,,0.9655172228813171,0.09914817661046982
37,303,,,1.0,,0.004333040211349726,,,
38,304,,,,1.0,,0.004587199073284864,,
38,309,,,,1.0,,0.005274418741464615,,
38,311,,,,,,,0.9655172228813171,0.10083620995283127
38,311,,,1.0,,0.004118252545595169,,,
39,314,,,,1.0,,0.0023805454839020967,,
39,319,,,,1.0,,0.0001070442158379592,,
39,319,,,,,,,0.9655172228813171,0.10145076364278793
39,319,,,1.0,,0.003887065453454852,,,
40,324,,,,1.0,,0.0024920206051319838,,
40,327,,,,,,,0.9655172228813171,0.10117588192224503
40,327,,,1.0,,0.0036810790188610554,,,
41,329,,,,1.0,,0.004955347161740065,,
41,334,,,,1.0,,0.0032538396771997213,,
41,335,,,,,,,0.9655172228813171,0.09982722252607346
41,335,,,1.0,,0.0035132572520524263,,,
42,339,,,,1.0,,0.0028997042682021856,,
42,343,,,,,,,0.9655172228813171,0.09895798563957214
42,343,,,1.0,,0.0033330318983644247,,,
43,344,,,,1.0,,0.004979297518730164,,
43,349,,,,1.0,,0.0013118644710630178,,
43,351,,,,,,,0.9655172228813171,0.09650611132383347
43,351,,,1.0,,0.0031430504750460386,,,
44,354,,,,1.0,,0.0032523642294108868,,
44,359,,,,1.0,,0.0002022777043748647,,
44,359,,,,,,,0.9655172228813171,0.09515362977981567
44,359,,,1.0,,0.0029980556573718786,,,
45,364,,,,1.0,,0.0013333273818716407,,
45,367,,,,,,,0.9655172228813171,0.09483789652585983
45,367,,,1.0,,0.0028596518095582724,,,
46,369,,,,1.0,,0.001846528728492558,,
46,374,,,,1.0,,0.0037465672940015793,,
46,375,,,,,,,0.9655172228813171,0.09549278765916824
46,375,,,1.0,,0.0027113365940749645,,,
47,379,,,,1.0,,0.00026703273761086166,,
47,383,,,,,,,0.9655172228813171,0.09960145503282547
47,383,,,1.0,,0.002588558243587613,,,
48,384,,,,1.0,,0.003843513084575534,,
48,389,,,,1.0,,0.003150071483105421,,
48,391,,,,,,,0.9655172228813171,0.10088242590427399
48,391,,,1.0,,0.0024568303488194942,,,
49,394,,,,1.0,,0.0036499483976513147,,
49,399,,,,1.0,,7.223821739898995e-05,,
49,399,,,,,,,0.9655172228813171,0.10121618211269379
49,399,,,1.0,,0.0023425216786563396,,,
50,404,,,,1.0,,0.00310930865816772,,
50,407,,,,,,,0.9655172228813171,0.10145433992147446
50,407,,,1.0,,0.0022407008800655603,,,
51,409,,,,1.0,,0.0012656496837735176,,
51,414,,,,1.0,,0.0027374073397368193,,
51,415,,,,,,,0.9655172228813171,0.10086308419704437
51,415,,,1.0,,0.002132867928594351,,,
52,419,,,,1.0,,0.0007084623794071376,,
52,423,,,,,,,0.9655172228813171,0.10238338261842728
52,423,,,1.0,,0.002041134750470519,,,
53,424,,,,1.0,,0.001712866360321641,,
53,429,,,,1.0,,0.00340284057892859,,
53,431,,,,,,,0.9655172228813171,0.10177180916070938
53,431,,,1.0,,0.001951565151102841,,,
54,434,,,,1.0,,0.0012593372957780957,,
54,439,,,,1.0,,0.0008540081907995045,,
54,439,,,,,,,0.9655172228813171,0.10220170021057129
54,439,,,1.0,,0.0018682025838643312,,,
55,444,,,,1.0,,0.0010934816673398018,,
55,447,,,,,,,0.9655172228813171,0.10376907885074615
55,447,,,1.0,,0.0017866208218038082,,,
56,449,,,,1.0,,0.0018614090513437986,,
56,454,,,,1.0,,0.0023457100614905357,,
56,455,,,,,,,0.9655172228813171,0.10813616961240768
56,455,,,1.0,,0.001806646236218512,,,
57,459,,,,1.0,,0.0027882400900125504,,
57,463,,,,,,,0.9655172228813171,0.09679781645536423
57,463,,,1.0,,0.0016066862735897303,,,
58,464,,,,1.0,,0.0022141237277537584,,
58,469,,,,1.0,,0.001393006183207035,,
58,471,,,,,,,0.9655172228813171,0.09219201654195786
58,471,,,1.0,,0.0014959831023588777,,,
59,474,,,,1.0,,0.0005448630545288324,,
59,479,,,,1.0,,0.007612741552293301,,
59,479,,,,,,,0.9655172228813171,0.09068328887224197
59,479,,,1.0,,0.0014783733058720827,,,
60,484,,,,1.0,,0.0010218528332188725,,
60,487,,,,,,,0.9655172228813171,0.09312866628170013
60,487,,,1.0,,0.001402790192514658,,,
61,489,,,,1.0,,0.0011068892199546099,,
61,494,,,,1.0,,0.0010319184511899948,,
61,495,,,,,,,0.9655172228813171,0.09503648430109024
61,495,,,1.0,,0.001337188296020031,,,
62,499,,,,1.0,,0.0012015466345474124,,
62,503,,,,,,,0.9655172228813171,0.09748027473688126
62,503,,,1.0,,0.001290221232920885,,,
63,504,,,,1.0,,0.00010239177936455235,,
63,509,,,,1.0,,0.0009269071742892265,,
63,511,,,,,,,0.9655172228813171,0.0987125039100647
63,511,,,1.0,,0.0012212061556056142,,,
64,514,,,,1.0,,0.001449328730814159,,
64,519,,,,1.0,,9.452849917579442e-05,,
64,519,,,,,,,0.9655172228813171,0.09984047710895538
64,519,,,1.0,,0.0011776020983234048,,,
65,524,,,,1.0,,0.0011145726311951876,,
65,527,,,,,,,0.9655172228813171,0.10070790350437164
65,527,,,1.0,,0.001129983807913959,,,
66,529,,,,1.0,,0.00108553864993155,,
66,534,,,,1.0,,0.0009832842042669654,,
66,535,,,,,,,0.9655172228813171,0.10148163139820099
66,535,,,1.0,,0.0010866760276257992,,,
67,539,,,,1.0,,0.0009566265507601202,,
67,543,,,,,,,0.9655172228813171,0.10172019898891449
67,543,,,1.0,,0.0010446931701153517,,,
68,544,,,,1.0,,0.0006097397999837995,,
68,549,,,,1.0,,0.002419699914753437,,
68,551,,,,,,,0.9655172228813171,0.10219258069992065
68,551,,,1.0,,0.0010102908127009869,,,
69,554,,,,1.0,,0.0005839376826770604,,
69,559,,,,1.0,,0.0,,
69,559,,,,,,,0.9655172228813171,0.1030510812997818
69,559,,,1.0,,0.0009814855875447392,,,
70,564,,,,1.0,,0.002456053625792265,,
70,567,,,,,,,0.9655172228813171,0.10392072796821594
70,567,,,1.0,,0.0009449863573536277,,,
71,569,,,,1.0,,0.0005099382833577693,,
71,574,,,,1.0,,0.001239053439348936,,
71,575,,,,,,,0.9655172228813171,0.10433070361614227
71,575,,,1.0,,0.0009175281738862395,,,
72,579,,,,1.0,,0.000914766569621861,,
72,583,,,,,,,0.9655172228813171,0.10487241297960281
72,583,,,1.0,,0.0008947363821789622,,,
73,584,,,,1.0,,0.0014015212655067444,,
73,589,,,,1.0,,0.0010395944118499756,,
73,591,,,,,,,0.9655172228813171,0.1057160422205925
73,591,,,1.0,,0.0008682484040036798,,,
74,594,,,,1.0,,0.000562487228307873,,
74,599,,,,1.0,,0.00011264643399044871,,
74,599,,,,,,,0.9655172228813171,0.10666053742170334
74,599,,,1.0,,0.000844283786136657,,,
75,604,,,,1.0,,0.0007131739403121173,,
75,607,,,,,,,0.9655172228813171,0.10664515197277069
75,607,,,1.0,,0.0008198554860427976,,,
76,609,,,,1.0,,0.00016524716920685023,,
76,614,,,,1.0,,0.0009371577179990709,,
76,615,,,,,,,0.9655172228813171,0.10704721510410309
76,615,,,1.0,,0.0007903316873125732,,,
77,619,,,,1.0,,0.0004373278352431953,,
77,623,,,,,,,0.9655172228813171,0.10783915221691132
77,623,,,1.0,,0.0007725550676696002,,,
78,624,,,,1.0,,5.208114453125745e-05,,
78,629,,,,1.0,,0.001320376293733716,,
78,631,,,,,,,0.9655172228813171,0.10832702368497849
78,631,,,1.0,,0.0007484586094506085,,,
79,634,,,,1.0,,0.0009298073127865791,,
79,639,,,,1.0,,0.0003077510336879641,,
79,639,,,,,,,0.9655172228813171,0.10844074934720993
79,639,,,1.0,,0.0007282071164809167,,,
80,644,,,,1.0,,0.0013156157219782472,,
80,647,,,,,,,0.9655172228813171,0.1089136004447937
80,647,,,1.0,,0.0007072812295518816,,,
81,649,,,,1.0,,0.0010448256507515907,,
81,654,,,,1.0,,0.0005751138087362051,,
81,655,,,,,,,0.9655172228813171,0.10890831798315048
81,655,,,1.0,,0.000689474050886929,,,
82,659,,,,1.0,,0.0008369724382646382,,
82,663,,,,,,,0.9655172228813171,0.10891634970903397
82,663,,,1.0,,0.0006709752487950027,,,
83,664,,,,1.0,,0.0005880710086785257,,
83,669,,,,1.0,,0.0003993659047409892,,
83,671,,,,,,,0.9655172228813171,0.10940811783075333
83,671,,,1.0,,0.0006547252414748073,,,
84,674,,,,1.0,,0.0003118466993328184,,
84,679,,,,1.0,,1.966933996300213e-05,,
84,679,,,,,,,0.9655172228813171,0.10973531007766724
84,679,,,1.0,,0.0006380281411111355,,,
85,684,,,,1.0,,0.0005151234799996018,,
85,687,,,,,,,0.9655172228813171,0.11050477623939514
85,687,,,1.0,,0.0006250498699955642,,,
86,689,,,,1.0,,0.0011808539275079966,,
86,694,,,,1.0,,0.0003785066946875304,,
86,695,,,,,,,0.9655172228813171,0.1106155663728714
86,695,,,1.0,,0.0006082931067794561,,,
87,699,,,,1.0,,0.0005228194640949368,,
87,703,,,,,,,0.9655172228813171,0.10998640209436417
87,703,,,1.0,,0.0005859473603777587,,,
88,704,,,,1.0,,0.00039122076123021543,,
88,709,,,,1.0,,0.0004994820337742567,,
88,711,,,,,,,0.9655172228813171,0.11027194559574127
88,711,,,1.0,,0.0005752731231041253,,,
89,714,,,,1.0,,0.0003828000626526773,,
89,719,,,,1.0,,2.3841855067985307e-07,,
89,719,,,,,,,0.9655172228813171,0.10997109115123749
89,719,,,1.0,,0.0005608790088444948,,,
90,724,,,,1.0,,0.0004771417588926852,,
90,727,,,,,,,0.9655172228813171,0.11013493686914444
90,727,,,1.0,,0.0005473500932566822,,,
91,729,,,,1.0,,0.00097888452000916,,
91,734,,,,1.0,,0.000535729865077883,,
91,735,,,,,,,0.9655172228813171,0.11044804006814957
91,735,,,1.0,,0.0005340141942724586,,,
92,739,,,,1.0,,0.000355338939698413,,
92,743,,,,,,,0.9655172228813171,0.11019217222929001
92,743,,,1.0,,0.000519478868227452,,,
93,744,,,,1.0,,0.000433510314906016,,
93,749,,,,1.0,,0.0004236064269207418,,
93,751,,,,,,,0.9655172228813171,0.1092856228351593
93,751,,,1.0,,0.0005030668107792735,,,
94,754,,,,1.0,,0.0008017388172447681,,
94,759,,,,1.0,,6.031808152329177e-05,,
94,759,,,,,,,0.9655172228813171,0.10899864882230759
94,759,,,1.0,,0.0004922364605590701,,,
95,764,,,,1.0,,0.0007589313318021595,,
95,767,,,,,,,0.9655172228813171,0.10924084484577179
95,767,,,1.0,,0.00047854729928076267,,,
96,769,,,,1.0,,0.0007388468366116285,,
96,774,,,,1.0,,0.0008752875728532672,,
96,775,,,,,,,0.9655172228813171,0.1094750463962555
96,775,,,1.0,,0.0004679482080973685,,,
97,779,,,,1.0,,0.00020892999600619078,,
97,783,,,,,,,0.9655172228813171,0.1102551519870758
97,783,,,1.0,,0.00045785773545503616,,,
98,784,,,,1.0,,0.00018453679513186216,,
98,789,,,,1.0,,0.0005735274753533304,,
98,791,,,,,,,0.9655172228813171,0.1106223538517952
98,791,,,1.0,,0.00044383658678270876,,,
99,794,,,,1.0,,0.00035130823380313814,,
99,799,,,,1.0,,5.125986263010418e-06,,
99,799,,,,,,,0.9655172228813171,0.1113462895154953
99,799,,,1.0,,0.0004332026874180883,,,
100,800,1.0,0.005272541660815477,,,,,,
